txn_id,sender_id,receiver_id,amount,txn_type,txn_timestamp,channel
TXN0021469,ACC0000926,ACC0001643,159.28,P2P,2026-08-07 01:21:36.694637,QR
TXN0049904,ACC0000863,ACC0000542,1977.61,P2P,2026-08-07 01:21:54.625978,UPI_APP
TXN0041080,ACC0004102,ACC0003020,865.88,P2P,2026-08-07 01:22:09.882142,QR
TXN0043535,ACC0002841,ACC0002661,2665.81,P2M,2026-08-07 01:22:25.014237,INTENT
TXN0036072,ACC0004062,ACC0000210,474.5,P2P,2026-08-07 01:22:27.824488,QR
TXN0001755,ACC0001407,ACC0003041,495.56,P2P,2026-08-07 01:22:30.059198,UPI_APP
TXN0031649,ACC0003099,ACC0003045,293.01,P2M,2026-08-07 01:22:52.929581,QR
TXN0001860,ACC0002363,ACC0000368,302.46,P2P,2026-08-07 01:22:54.843577,INTENT
TXN0003475,ACC0000474,ACC0003428,3977.88,P2P,2026-08-07 01:22:56.701987,UPI_APP
TXN0045140,ACC0000173,ACC0000374,800.18,P2P,2026-08-07 01:23:08.201335,UPI_APP
TXN0016703,ACC0001701,ACC0001337,588.5,P2P,2026-08-07 01:23:27.443622,INTENT
TXN0015790,ACC0003234,ACC0001860,1008.31,P2P,2026-08-07 01:23:30.800623,INTENT
TXN0028718,ACC0002440,ACC0003486,202.55,P2P,2026-08-07 01:23:53.503026,INTENT
TXN0010091,ACC0003663,ACC0000073,177.97,P2P,2026-08-07 01:24:33.099329,INTENT
TXN0011098,ACC0000673,ACC0002804,119.24,P2P,2026-08-07 01:24:35.692636,UPI_APP
TXN0025779,ACC0004456,ACC0003397,823.61,P2P,2026-08-07 01:25:23.224251,INTENT
TXN0049565,ACC0000252,ACC0003481,278.66,P2P,2026-08-07 01:25:40.497289,QR
TXN0002385,ACC0002458,ACC0002934,1863.48,P2P,2026-08-07 01:25:43.263206,INTENT
TXN0032972,ACC0001765,ACC0001499,711.05,P2M,2026-08-07 01:25:46.429800,QR
TXN0006392,ACC0004412,ACC0001266,610.89,P2P,2026-08-07 01:25:50.593135,QR
TXN0046724,ACC0003000,ACC0002367,2770.0,REFUND,2026-08-07 01:26:12.150400,QR
TXN0045790,ACC0003725,ACC0002386,446.97,P2P,2026-08-07 01:26:19.292494,INTENT
TXN0021161,ACC0003933,ACC0000372,2422.69,REFUND,2026-08-07 01:26:19.663253,QR
TXN0007829,ACC0004404,ACC0001138,1197.29,P2P,2026-08-07 01:26:29.519114,QR
TXN0019659,ACC0004447,ACC0004175,317.08,P2P,2026-08-07 01:26:56.526555,INTENT
TXN0025669,ACC0003930,ACC0002319,836.23,P2P,2026-08-07 01:26:58.813934,INTENT
TXN0042542,ACC0001847,ACC0001626,95.82,P2P,2026-08-07 01:27:09.973348,QR
TXN0030228,ACC0002533,ACC0002918,256.75,P2M,2026-08-07 01:27:19.950239,UPI_APP
TXN0033594,ACC0004404,ACC0004161,1136.89,P2M,2026-08-07 01:27:36.267367,QR
TXN0032459,ACC0001020,ACC0000815,2075.22,P2P,2026-08-07 01:27:42.667722,QR
TXN0025976,ACC0002518,ACC0000958,269.33,P2M,2026-08-07 01:27:44.386170,UPI_APP
TXN0011419,ACC0001643,ACC0004313,357.47,P2P,2026-08-07 01:27:52.999598,QR
TXN0005543,ACC0004193,ACC0004418,1194.96,P2M,2026-08-07 01:27:55.212111,INTENT
TXN0024622,ACC0002499,ACC0003982,1129.08,P2P,2026-08-07 01:28:16.277638,UPI_APP
TXN0028745,ACC0001996,ACC0000633,801.82,P2P,2026-08-07 01:28:20.063022,QR
TXN0028224,ACC0004010,ACC0004387,1012.71,P2P,2026-08-07 01:28:21.730466,UPI_APP
TXN0030188,ACC0004022,ACC0000307,227.68,P2P,2026-08-07 01:28:35.807235,INTENT
TXN0046033,ACC0003594,ACC0000191,1187.41,P2M,2026-08-07 01:28:46.399128,UPI_APP
TXN0009883,ACC0002511,ACC0003231,1638.26,P2P,2026-08-07 01:28:57.258381,QR
TXN0044263,ACC0000500,ACC0000261,1126.96,P2P,2026-08-07 01:28:59.620832,QR
TXN0036028,ACC0003643,ACC0000175,2516.03,P2P,2026-08-07 01:29:00.777010,QR
TXN0021225,ACC0000917,ACC0002504,2249.86,REFUND,2026-08-07 01:29:11.498646,INTENT
TXN0033067,ACC0004248,ACC0003892,209.47,P2P,2026-08-07 01:29:12.977848,UPI_APP
TXN0017527,ACC0000146,ACC0004109,347.07,P2P,2026-08-07 01:29:24.298904,INTENT
TXN0030804,ACC0000906,ACC0001448,64.36,P2M,2026-08-07 01:29:33.006956,QR
TXN0001261,ACC0003121,ACC0003124,323.39,P2P,2026-08-07 01:29:36.153165,INTENT
TXN0012680,ACC0001509,ACC0000363,340.78,REFUND,2026-08-07 01:29:46.222040,QR
TXN0006407,ACC0003463,ACC0004447,1474.53,P2P,2026-08-07 01:29:46.406173,UPI_APP
TXN0033566,ACC0004429,ACC0000072,792.94,P2P,2026-08-07 01:29:56.984477,UPI_APP
TXN0002589,ACC0003397,ACC0001163,311.01,P2P,2026-08-07 01:30:18.828644,UPI_APP
TXN0040616,ACC0003846,ACC0001560,2035.88,P2P,2026-08-07 01:30:27.277093,QR
TXN0008389,ACC0002163,ACC0001413,1259.46,P2P,2026-08-07 01:30:33.596291,UPI_APP
TXN0033302,ACC0002010,ACC0003781,796.39,P2P,2026-08-07 01:30:33.957745,UPI_APP
TXN0001858,ACC0003305,ACC0000439,1224.01,P2P,2026-08-07 01:30:44.321016,INTENT
TXN0028826,ACC0001337,ACC0003636,2487.5,P2P,2026-08-07 01:30:52.949030,QR
TXN0011062,ACC0001415,ACC0003531,5879.65,P2P,2026-08-07 01:30:55.010488,INTENT
TXN0042031,ACC0000694,ACC0003681,2360.89,P2P,2026-08-07 01:31:01.919793,UPI_APP
TXN0033427,ACC0003950,ACC0003213,137.1,P2P,2026-08-07 01:31:15.687813,UPI_APP
TXN0012489,ACC0003304,ACC0002458,537.39,P2M,2026-08-07 01:31:32.502289,INTENT
TXN0046098,ACC0002533,ACC0004116,1404.55,P2P,2026-08-07 01:31:39.682698,QR
TXN0001921,ACC0004117,ACC0002187,2935.93,P2P,2026-08-07 01:31:46.756689,QR
TXN0022542,ACC0001852,ACC0000746,943.85,P2P,2026-08-07 01:31:51.340635,INTENT
TXN0048608,ACC0002130,ACC0001798,464.0,P2M,2026-08-07 01:31:51.626129,UPI_APP
TXN0025951,ACC0000879,ACC0000526,2284.09,P2M,2026-08-07 01:31:59.097007,INTENT
TXN0022361,ACC0002181,ACC0001247,947.16,P2M,2026-08-07 01:32:05.228482,UPI_APP
TXN0039200,ACC0003949,ACC0001477,1564.66,P2P,2026-08-07 01:32:16.729005,UPI_APP
TXN0016286,ACC0002921,ACC0003179,4983.43,P2P,2026-08-07 01:32:26.374312,INTENT
TXN0037251,ACC0001330,ACC0001044,2664.26,P2P,2026-08-07 01:32:30.367125,UPI_APP
TXN0015611,ACC0003616,ACC0002521,848.92,P2P,2026-08-07 01:33:03.887612,INTENT
TXN0021551,ACC0004456,ACC0002463,1476.21,P2P,2026-08-07 01:33:05.835113,UPI_APP
TXN0018226,ACC0001437,ACC0002747,406.52,P2P,2026-08-07 01:33:07.434390,UPI_APP
TXN0017941,ACC0000535,ACC0004255,465.47,P2P,2026-08-07 01:33:11.963344,INTENT
TXN0020065,ACC0003436,ACC0000243,395.18,P2P,2026-08-07 01:33:13.578046,QR
TXN0034545,ACC0002129,ACC0002954,3484.55,P2P,2026-08-07 01:33:17.829529,INTENT
TXN0036478,ACC0004339,ACC0003900,366.02,P2M,2026-08-07 01:33:24.046125,UPI_APP
TXN0025350,ACC0000506,ACC0001474,580.77,P2P,2026-08-07 01:33:43.266342,QR
TXN0012338,ACC0002730,ACC0002182,200.81,P2P,2026-08-07 01:33:52.948252,UPI_APP
TXN0009877,ACC0000349,ACC0000752,521.52,P2P,2026-08-07 01:33:56.186184,QR
TXN0008293,ACC0002889,ACC0002784,163.42,P2P,2026-08-07 01:34:03.721145,UPI_APP
TXN0022531,ACC0003839,ACC0003133,2343.13,P2P,2026-08-07 01:34:09.124587,INTENT
TXN0041199,ACC0002424,ACC0001309,1550.7,P2M,2026-08-07 01:34:15.122938,QR
TXN0015786,ACC0001114,ACC0001284,713.46,P2M,2026-08-07 01:34:19.639753,UPI_APP
TXN0024581,ACC0001557,ACC0002984,384.64,P2P,2026-08-07 01:34:25.847698,INTENT
TXN0001354,ACC0001134,ACC0002792,405.23,P2M,2026-08-07 01:34:33.632461,INTENT
TXN0043818,ACC0000920,ACC0000140,286.8,P2M,2026-08-07 01:34:50.877204,INTENT
TXN0043650,ACC0001088,ACC0001448,556.36,P2P,2026-08-07 01:35:04.750953,QR
TXN0028013,ACC0002579,ACC0004456,471.53,P2P,2026-08-07 01:35:16.817375,INTENT
TXN0010995,ACC0000179,ACC0004335,425.21,P2P,2026-08-07 01:35:23.491808,INTENT
TXN0026120,ACC0004069,ACC0002221,613.59,P2P,2026-08-07 01:35:25.585235,QR
TXN0000866,ACC0002527,ACC0003959,2690.13,P2M,2026-08-07 01:35:29.876795,INTENT
TXN0025897,ACC0000232,ACC0000096,454.68,P2P,2026-08-07 01:35:52.081677,UPI_APP
TXN0019830,ACC0002837,ACC0004221,190.06,P2P,2026-08-07 01:36:14.647456,QR
TXN0014119,ACC0003888,ACC0003428,772.81,P2P,2026-08-07 01:36:39.020013,INTENT
TXN0032874,ACC0001392,ACC0000714,2734.61,P2M,2026-08-07 01:36:58.115149,INTENT
TXN0047365,ACC0001983,ACC0001661,325.64,P2M,2026-08-07 01:37:03.041829,QR
TXN0026142,ACC0000442,ACC0001549,1264.16,P2M,2026-08-07 01:37:30.953221,INTENT
TXN0042834,ACC0004405,ACC0001711,530.72,P2P,2026-08-07 01:37:31.606017,INTENT
TXN0042877,ACC0003678,ACC0000516,763.33,P2P,2026-08-07 01:37:33.939215,UPI_APP
TXN0048066,ACC0002546,ACC0003133,756.03,REFUND,2026-08-07 01:37:46.453339,INTENT
TXN0021989,ACC0001099,ACC0003705,6835.17,P2P,2026-08-07 01:38:16.870257,UPI_APP
TXN0000068,ACC0000893,ACC0002322,193.62,P2P,2026-08-07 01:38:53.347658,INTENT
TXN0029324,ACC0002633,ACC0000979,463.96,P2P,2026-08-07 01:38:55.616548,QR
TXN0041345,ACC0000642,ACC0003093,3295.12,P2P,2026-08-07 01:38:56.191059,UPI_APP
TXN0017026,ACC0002993,ACC0003171,644.74,P2P,2026-08-07 01:39:12.277951,INTENT
TXN0009642,ACC0001654,ACC0001297,1010.07,P2M,2026-08-07 01:39:22.281407,QR
TXN0009635,ACC0003567,ACC0003401,289.71,P2P,2026-08-07 01:39:31.890155,QR
TXN0043729,ACC0003992,ACC0003835,483.93,P2M,2026-08-07 01:39:32.981662,INTENT
TXN0000428,ACC0000162,ACC0003326,379.34,P2P,2026-08-07 01:39:59.078987,INTENT
TXN0014970,ACC0003037,ACC0001654,912.02,P2M,2026-08-07 01:40:03.755515,UPI_APP
TXN0016388,ACC0000438,ACC0000040,2307.38,P2P,2026-08-07 01:40:19.808666,INTENT
TXN0036001,ACC0002137,ACC0003971,118.25,P2P,2026-08-07 01:40:41.754621,QR
TXN0017965,ACC0004400,ACC0003849,2306.48,P2M,2026-08-07 01:40:48.821255,INTENT
TXN0002180,ACC0004109,ACC0003516,1791.82,P2P,2026-08-07 01:41:13.284013,UPI_APP
TXN0013707,ACC0000546,ACC0001256,1159.14,P2M,2026-08-07 01:41:23.279969,QR
TXN0045070,ACC0004132,ACC0004279,424.1,P2P,2026-08-07 01:41:33.790457,UPI_APP
TXN0014590,ACC0002434,ACC0002568,331.33,P2P,2026-08-07 01:41:34.981169,INTENT
TXN0049148,ACC0001942,ACC0002601,640.76,P2P,2026-08-07 01:41:42.412138,UPI_APP
TXN0035008,ACC0004044,ACC0003240,1963.82,P2P,2026-08-07 01:41:46.627600,UPI_APP
TXN0029039,ACC0003265,ACC0003202,379.59,P2P,2026-08-07 01:42:13.736432,UPI_APP
TXN0002740,ACC0002763,ACC0000353,230.22,P2P,2026-08-07 01:42:46.015451,QR
TXN0020402,ACC0002755,ACC0003683,1169.14,P2P,2026-08-07 01:43:14.388812,UPI_APP
TXN0039924,ACC0003304,ACC0001568,2214.17,P2M,2026-08-07 01:43:15.282645,INTENT
TXN0048951,ACC0004490,ACC0004152,648.59,P2P,2026-08-07 01:43:27.823088,INTENT
TXN0037151,ACC0003841,ACC0003924,206.68,P2P,2026-08-07 01:44:11.731039,QR
TXN0006303,ACC0003529,ACC0004114,2445.35,P2P,2026-08-07 01:44:13.382893,INTENT
TXN0019986,ACC0000733,ACC0001338,2798.23,P2M,2026-08-07 01:44:32.944651,INTENT
TXN0015133,ACC0001281,ACC0002491,426.76,P2P,2026-08-07 01:44:40.548072,INTENT
TXN0042085,ACC0002103,ACC0003000,62.16,P2P,2026-08-07 01:44:43.679317,INTENT
TXN0046518,ACC0002945,ACC0003163,24.68,P2P,2026-08-07 01:44:50.983897,UPI_APP
TXN0018274,ACC0000273,ACC0000668,527.58,P2P,2026-08-07 01:44:59.913155,QR
TXN0007504,ACC0000851,ACC0000899,391.33,P2P,2026-08-07 01:45:17.451025,UPI_APP
TXN0033826,ACC0004187,ACC0003843,287.89,P2P,2026-08-07 01:45:29.842867,UPI_APP
TXN0035772,ACC0003049,ACC0001987,534.47,P2P,2026-08-07 01:45:32.777795,UPI_APP
TXN0008327,ACC0002801,ACC0001512,8100.55,P2P,2026-08-07 01:45:36.985423,UPI_APP
TXN0042813,ACC0004374,ACC0002692,232.92,P2M,2026-08-07 01:46:03.604692,UPI_APP
TXN0043538,ACC0002841,ACC0002436,663.24,P2P,2026-08-07 01:46:09.836697,QR
TXN0009221,ACC0000579,ACC0002332,1473.0,P2M,2026-08-07 01:46:21.121172,UPI_APP
TXN0024468,ACC0002588,ACC0004293,101.79,P2M,2026-08-07 01:46:23.608447,UPI_APP
TXN0027368,ACC0003903,ACC0003812,2216.93,P2P,2026-08-07 01:46:28.877137,QR
TXN0009467,ACC0000865,ACC0003737,168.39,P2P,2026-08-07 01:46:29.214036,UPI_APP
TXN0032095,ACC0001813,ACC0000309,586.04,P2P,2026-08-07 01:47:00.612232,INTENT
TXN0026618,ACC0001259,ACC0002516,985.44,P2P,2026-08-07 01:47:04.231596,UPI_APP
TXN0022519,ACC0003876,ACC0002257,431.51,P2P,2026-08-07 01:47:20.205344,INTENT
TXN0012905,ACC0001289,ACC0003767,241.39,REFUND,2026-08-07 01:47:27.817566,QR
TXN0002528,ACC0000559,ACC0003476,242.9,P2P,2026-08-07 01:47:31.141527,UPI_APP
TXN0004684,ACC0000546,ACC0001156,488.31,P2P,2026-08-07 01:47:35.966805,UPI_APP
TXN0039210,ACC0004167,ACC0000461,239.25,P2P,2026-08-07 01:47:38.886263,UPI_APP
TXN0012927,ACC0000111,ACC0004155,1010.25,P2P,2026-08-07 01:47:40.359201,QR
TXN0027394,ACC0000923,ACC0001685,113.88,P2M,2026-08-07 01:47:44.366102,INTENT
TXN0046113,ACC0002175,ACC0002360,444.72,P2M,2026-08-07 01:47:57.716992,QR
TXN0015934,ACC0002180,ACC0000575,81.42,P2P,2026-08-07 01:48:22.862163,UPI_APP
TXN0033110,ACC0003320,ACC0004113,227.75,P2M,2026-08-07 01:49:15.437778,INTENT
TXN0034311,ACC0000470,ACC0004044,311.59,REFUND,2026-08-07 01:49:17.727016,INTENT
TXN0016554,ACC0001146,ACC0001841,634.26,P2M,2026-08-07 01:49:18.304863,INTENT
TXN0035378,ACC0003041,ACC0000561,1290.23,P2P,2026-08-07 01:49:38.701078,INTENT
TXN0001732,ACC0003673,ACC0003318,1960.18,P2P,2026-08-07 01:49:52.504778,INTENT
TXN0026857,ACC0001510,ACC0002086,321.24,P2M,2026-08-07 01:49:54.574429,QR
TXN0030662,ACC0002561,ACC0002464,675.08,P2P,2026-08-07 01:49:59.520671,QR
TXN0038145,ACC0002858,ACC0000751,5097.75,P2M,2026-08-07 01:50:19.264391,UPI_APP
TXN0037282,ACC0001216,ACC0004184,311.17,P2P,2026-08-07 01:50:21.550743,INTENT
TXN0045964,ACC0003549,ACC0001287,986.05,P2P,2026-08-07 01:50:38.184077,INTENT
TXN0013350,ACC0002170,ACC0002408,150.0,P2P,2026-08-07 01:50:58.148628,QR
TXN0030310,ACC0000575,ACC0001812,2582.57,P2P,2026-08-07 01:51:20.658643,UPI_APP
TXN0012716,ACC0000580,ACC0002449,2015.93,P2P,2026-08-07 01:51:30.270473,UPI_APP
TXN0031288,ACC0001838,ACC0002793,401.03,P2P,2026-08-07 01:51:33.758094,INTENT
TXN0034497,ACC0001987,ACC0004144,916.54,P2P,2026-08-07 01:51:39.534771,INTENT
TXN0032559,ACC0001257,ACC0003808,356.78,P2P,2026-08-07 01:51:42.568666,QR
TXN0023580,ACC0004094,ACC0000567,740.71,P2M,2026-08-07 01:51:47.030130,QR
TXN0002870,ACC0000216,ACC0002797,972.39,P2M,2026-08-07 01:52:13.442243,QR
TXN0004481,ACC0003397,ACC0001455,793.71,P2P,2026-08-07 01:52:16.608850,UPI_APP
TXN0021852,ACC0000364,ACC0000638,739.73,P2M,2026-08-07 01:52:19.686943,UPI_APP
TXN0040265,ACC0004241,ACC0004249,1099.48,P2M,2026-08-07 01:52:24.388083,QR
TXN0035622,ACC0000021,ACC0002900,658.35,P2P,2026-08-07 01:52:28.033470,QR
TXN0010715,ACC0002654,ACC0003420,456.69,P2P,2026-08-07 01:53:12.877397,QR
TXN0028854,ACC0001353,ACC0000864,389.98,P2P,2026-08-07 01:53:16.650399,UPI_APP
TXN0039545,ACC0001577,ACC0001878,263.75,P2M,2026-08-07 01:53:29.421644,QR
TXN0016675,ACC0002224,ACC0003156,100.22,P2P,2026-08-07 01:53:50.960112,UPI_APP
TXN0004135,ACC0001780,ACC0004297,3189.86,P2P,2026-08-07 01:53:57.736322,INTENT
TXN0016499,ACC0000310,ACC0004327,3133.92,P2P,2026-08-07 01:54:19.984869,INTENT
TXN0032235,ACC0000753,ACC0004349,972.92,P2M,2026-08-07 01:54:29.922927,QR
TXN0021120,ACC0003742,ACC0003277,786.58,P2P,2026-08-07 01:54:33.223735,UPI_APP
TXN0021111,ACC0003335,ACC0000876,311.38,P2P,2026-08-07 01:54:35.516987,INTENT
TXN0004529,ACC0002132,ACC0002707,657.95,P2M,2026-08-07 01:54:42.706590,QR
TXN0047128,ACC0004499,ACC0003968,943.95,P2M,2026-08-07 01:55:02.623727,UPI_APP
TXN0023371,ACC0001419,ACC0001047,51.23,P2P,2026-08-07 01:55:08.155695,INTENT
TXN0018790,ACC0000881,ACC0000528,597.01,P2M,2026-08-07 01:55:12.694681,UPI_APP
TXN0046345,ACC0002577,ACC0002292,257.96,P2M,2026-08-07 01:55:12.890618,QR
TXN0039141,ACC0000981,ACC0001439,1219.65,P2P,2026-08-07 01:55:15.792834,QR
TXN0027562,ACC0003724,ACC0004177,2189.4,P2P,2026-08-07 01:55:18.582946,QR
TXN0019254,ACC0003047,ACC0003683,586.53,P2M,2026-08-07 01:55:31.576630,QR
TXN0025070,ACC0004108,ACC0003897,149.41,P2P,2026-08-07 01:55:34.648272,INTENT
TXN0018736,ACC0001193,ACC0003932,192.38,P2P,2026-08-07 01:55:40.152001,INTENT
TXN0016305,ACC0000235,ACC0004097,789.26,P2P,2026-08-07 01:55:41.227262,INTENT
TXN0039375,ACC0000183,ACC0003035,2746.08,P2P,2026-08-07 01:56:24.823459,UPI_APP
TXN0009439,ACC0000259,ACC0001432,1778.53,P2P,2026-08-07 01:57:09.387968,QR
TXN0006165,ACC0001265,ACC0000007,2446.19,P2P,2026-08-07 01:57:16.239833,INTENT
TXN0044069,ACC0002880,ACC0003251,999.77,P2M,2026-08-07 01:57:25.952145,INTENT
TXN0027086,ACC0002276,ACC0003459,537.42,P2M,2026-08-07 01:57:57.675574,QR
TXN0043133,ACC0001732,ACC0000693,354.63,P2P,2026-08-07 01:58:05.739441,UPI_APP
TXN0028938,ACC0002024,ACC0002558,280.21,P2P,2026-08-07 01:58:09.915951,QR
TXN0049064,ACC0000804,ACC0002388,1348.19,P2P,2026-08-07 01:58:26.643642,INTENT
TXN0013448,ACC0002663,ACC0003646,1148.78,P2P,2026-08-07 01:58:30.164252,INTENT
TXN0012881,ACC0003946,ACC0002534,1465.5,P2M,2026-08-07 01:58:31.437503,UPI_APP
TXN0012079,ACC0000413,ACC0002043,815.65,P2P,2026-08-07 01:58:31.852522,INTENT
TXN0019663,ACC0002123,ACC0002137,490.0,P2P,2026-08-07 01:58:49.656379,INTENT
TXN0004667,ACC0003207,ACC0001176,1379.25,P2P,2026-08-07 01:58:59.623466,INTENT
TXN0036159,ACC0003273,ACC0001590,996.68,REFUND,2026-08-07 01:59:03.702294,QR
TXN0030548,ACC0000912,ACC0004469,345.51,P2P,2026-08-07 01:59:05.824141,QR
TXN0010237,ACC0001702,ACC0004303,572.06,P2P,2026-08-07 01:59:13.859712,UPI_APP
TXN0033500,ACC0000850,ACC0000487,3292.94,P2M,2026-08-07 01:59:21.086670,QR
TXN0042243,ACC0002212,ACC0000396,254.8,P2P,2026-08-07 01:59:38.419342,INTENT
TXN0024394,ACC0000809,ACC0002835,1131.46,P2P,2026-08-07 01:59:38.911695,INTENT
TXN0033463,ACC0002739,ACC0000344,879.85,P2P,2026-08-07 01:59:45.468810,UPI_APP
TXN0015346,ACC0001071,ACC0003672,290.45,P2M,2026-08-07 01:59:54.769223,INTENT
TXN0044893,ACC0000853,ACC0003399,103.35,P2P,2026-08-07 02:00:16.404219,INTENT
TXN0041266,ACC0001014,ACC0003867,292.34,P2P,2026-08-07 02:00:25.831514,QR
TXN0022820,ACC0000197,ACC0002176,334.43,P2M,2026-08-07 02:00:31.462001,INTENT
TXN0045155,ACC0001773,ACC0001987,104.84,P2M,2026-08-07 02:00:34.845922,INTENT
TXN0044010,ACC0000228,ACC0003484,1709.35,P2P,2026-08-07 02:00:48.914814,INTENT
TXN0031328,ACC0003076,ACC0000953,676.26,P2M,2026-08-07 02:00:49.133458,INTENT
TXN0001053,ACC0003759,ACC0001640,2638.43,P2M,2026-08-07 02:01:02.520284,UPI_APP
TXN0028297,ACC0002376,ACC0002744,1276.02,P2P,2026-08-07 02:01:10.529462,UPI_APP
TXN0031578,ACC0002027,ACC0000908,2023.05,P2P,2026-08-07 02:01:26.825409,QR
TXN0007821,ACC0003263,ACC0002023,1045.02,REFUND,2026-08-07 02:01:41.813916,INTENT
TXN0045656,ACC0003424,ACC0004343,1073.88,P2P,2026-08-07 02:01:44.243695,INTENT
TXN0044925,ACC0000370,ACC0003111,1309.13,P2P,2026-08-07 02:01:50.975942,INTENT
TXN0047812,ACC0002464,ACC0001063,1190.11,P2M,2026-08-07 02:01:52.829767,QR
TXN0008729,ACC0001464,ACC0000463,2677.52,P2P,2026-08-07 02:01:59.945401,UPI_APP
TXN0000453,ACC0002246,ACC0002809,488.51,P2P,2026-08-07 02:02:03.461053,UPI_APP
TXN0045016,ACC0003022,ACC0002895,3975.36,P2P,2026-08-07 02:02:22.855471,QR
TXN0022862,ACC0001037,ACC0001096,758.2,P2P,2026-08-07 02:02:50.583867,INTENT
TXN0019696,ACC0000345,ACC0003313,141.57,P2P,2026-08-07 02:02:59.759688,UPI_APP
TXN0023815,ACC0001389,ACC0004171,1692.69,P2P,2026-08-07 02:03:23.569752,QR
TXN0006825,ACC0003083,ACC0000885,773.02,P2P,2026-08-07 02:03:36.620298,INTENT
TXN0022735,ACC0001190,ACC0001131,502.91,P2P,2026-08-07 02:03:37.814392,QR
TXN0024027,ACC0003731,ACC0000903,884.53,P2M,2026-08-07 02:03:39.868045,INTENT
TXN0020485,ACC0004415,ACC0002443,453.8,P2M,2026-08-07 02:03:44.940392,UPI_APP
TXN0003617,ACC0001166,ACC0001053,776.23,P2P,2026-08-07 02:03:55.058356,UPI_APP
TXN0020551,ACC0001851,ACC0001594,87.72,P2M,2026-08-07 02:03:56.666471,INTENT
TXN0031389,ACC0000441,ACC0000868,3625.36,P2P,2026-08-07 02:04:04.237721,UPI_APP
TXN0038880,ACC0002752,ACC0003414,2639.6,P2P,2026-08-07 02:04:24.404178,QR
TXN0045620,ACC0000573,ACC0001609,930.62,P2P,2026-08-07 02:04:32.400184,UPI_APP
TXN0009021,ACC0002622,ACC0000955,2437.18,P2P,2026-08-07 02:04:50.697420,QR
TXN0017997,ACC0000500,ACC0002097,608.03,P2P,2026-08-07 02:05:36.039051,INTENT
TXN0047763,ACC0003470,ACC0002441,477.34,REFUND,2026-08-07 02:05:37.477472,INTENT
TXN0024188,ACC0004144,ACC0000519,904.34,P2P,2026-08-07 02:06:02.954306,QR
TXN0008935,ACC0004492,ACC0004345,522.94,P2P,2026-08-07 02:06:13.306241,INTENT
TXN0028430,ACC0004062,ACC0002765,86.28,P2P,2026-08-07 02:06:19.750840,QR
TXN0018081,ACC0001335,ACC0002927,214.48,P2P,2026-08-07 02:06:21.424670,QR
TXN0015404,ACC0000153,ACC0001794,691.64,P2M,2026-08-07 02:06:31.874659,INTENT
TXN0042352,ACC0003737,ACC0001590,586.41,P2P,2026-08-07 02:06:35.471936,INTENT
TXN0035750,ACC0002316,ACC0002702,342.37,P2P,2026-08-07 02:06:39.572265,UPI_APP
TXN0036308,ACC0002308,ACC0000065,583.15,P2P,2026-08-07 02:06:48.385218,INTENT
TXN0010604,ACC0002941,ACC0002419,1262.64,P2P,2026-08-07 02:06:51.973471,QR
TXN0015244,ACC0000516,ACC0002371,157.3,P2P,2026-08-07 02:06:51.987499,INTENT
TXN0019050,ACC0001892,ACC0003128,1181.49,P2P,2026-08-07 02:07:19.669428,INTENT
TXN0010447,ACC0002523,ACC0000045,1495.22,P2P,2026-08-07 02:07:22.264696,INTENT
TXN0027024,ACC0001021,ACC0000164,563.28,P2M,2026-08-07 02:07:37.180517,QR
TXN0026833,ACC0002169,ACC0001955,1347.88,P2P,2026-08-07 02:07:37.199625,QR
TXN0009589,ACC0000815,ACC0000070,373.92,P2P,2026-08-07 02:07:51.615669,INTENT
TXN0008425,ACC0002333,ACC0001665,911.33,P2P,2026-08-07 02:08:04.949695,INTENT
TXN0038742,ACC0002968,ACC0000019,818.35,P2M,2026-08-07 02:08:13.704019,INTENT
TXN0013927,ACC0001157,ACC0001400,533.7,P2P,2026-08-07 02:08:16.071198,UPI_APP
TXN0005299,ACC0003220,ACC0001993,901.73,P2P,2026-08-07 02:08:58.271045,INTENT
TXN0039231,ACC0003662,ACC0002537,1671.96,P2M,2026-08-07 02:09:05.944549,QR
TXN0004561,ACC0000166,ACC0001647,240.23,P2P,2026-08-07 02:09:15.237006,UPI_APP
TXN0026363,ACC0001142,ACC0001866,396.83,P2M,2026-08-07 02:09:27.951169,QR
TXN0038055,ACC0001169,ACC0001733,2491.3,P2P,2026-08-07 02:09:43.419725,QR
TXN0031785,ACC0002877,ACC0003696,1076.32,P2M,2026-08-07 02:09:46.389014,INTENT
TXN0024804,ACC0000007,ACC0002694,2282.71,REFUND,2026-08-07 02:09:52.557795,INTENT
TXN0045583,ACC0002395,ACC0004483,452.37,P2P,2026-08-07 02:10:20.988825,QR
TXN0023798,ACC0002066,ACC0004167,729.08,P2P,2026-08-07 02:10:40.275179,INTENT
TXN0003495,ACC0000613,ACC0003556,10394.82,P2P,2026-08-07 02:10:52.343120,UPI_APP
TXN0006851,ACC0002654,ACC0002296,915.46,P2P,2026-08-07 02:10:56.696904,INTENT
TXN0043920,ACC0000287,ACC0002762,2100.05,P2P,2026-08-07 02:10:58.627714,QR
TXN0027219,ACC0001758,ACC0004154,616.22,P2P,2026-08-07 02:11:00.142044,UPI_APP
TXN0012909,ACC0001862,ACC0003474,2071.71,P2P,2026-08-07 02:11:05.684552,INTENT
